Split	Serial	German Text	English Text	German Gloss	English Gloss	German Gloss Token	English Gloss Token	Class
train	101	in der nordwesthälfte ist es heute nacht meist bedeckt sonst zeigen sich teilweise die sterne				KOENNEN	CAN	0
train	101	in der nordwesthälfte ist es heute nacht meist bedeckt sonst zeigen sich teilweise die sterne				SEHEN	SEE	1
train	103	an den alpen ist es stark bewölkt hier und da fallen ein paar tropfen	in the alps it is very cloudy here and there a few drops fall	BERG IX MEISTENS WOLKE MANCHMAL REGEN	MOUNTAIN IX MOSTLY CLOUD SOMETIMES RAIN	BERG	MOUNTAIN	0
train	103	an den alpen ist es stark bewölkt hier und da fallen ein paar tropfen				IX	IX	0
train	103	an den alpen ist es stark bewölkt hier und da fallen ein paar tropfen				MEISTENS	USUALLY	0
train	103	an den alpen ist es stark bewölkt hier und da fallen ein paar tropfen				WOLKE	CLOUD	3
train	103	an den alpen ist es stark bewölkt hier und da fallen ein paar tropfen				MANCHMAL	SOMETIMES	0
train	103	an den alpen ist es stark bewölkt hier und da fallen ein paar tropfen				REGEN	RAIN	1
train	105	heute nacht im norden bis neun am alpenrand kühle zwei grad	tonight in the north until nine on the edge of the alps a cool two degrees	HEUTE NACHT NORD MAXIMAL NEUN BERG KUEHL IX ZWEI GRAD	TODAY NORTH A MAXIMUM OF NINE MOUNTAIN COOL IX TWO DEGREES	HEUTE	TODAY	0
train	105	heute nacht im norden bis neun am alpenrand kühle zwei grad				NACHT	NIGHT	0
train	105	heute nacht im norden bis neun am alpenrand kühle zwei grad				NORD	NORTH	0
train	105	heute nacht im norden bis neun am alpenrand kühle zwei grad				MAXIMAL	MAXIMUM	0
train	105	heute nacht im norden bis neun am alpenrand kühle zwei grad				NEUN	NINE	0
train	105	heute nacht im norden bis neun am alpenrand kühle zwei grad				BERG	MOUNTAIN	0
train	105	heute nacht im norden bis neun am alpenrand kühle zwei grad				KUEHL	KUEHL	0
train	105	heute nacht im norden bis neun am alpenrand kühle zwei grad				IX	IX	0
train	105	heute nacht im norden bis neun am alpenrand kühle zwei grad				ZWEI	TWO	0
train	105	heute nacht im norden bis neun am alpenrand kühle zwei grad				GRAD	CITY	0
train	110	und nun die wettervorhersage für morgen donnerstag den vierundzwanzigsten februar	and now the weather forecast for tomorrow thursday the twenty fourth of february	JETZT WIE-AUSSEHEN WETTER MORGEN DONNERSTAG VIER ZWANZIG FEBRUAR	NOW LOOK LIKE THE WEATHER TOMORROW THURSDAY FOUR TWENTY FEBRUARY	JETZT	NOW	0
train	110	und nun die wettervorhersage für morgen donnerstag den vierundzwanzigsten februar				WIE-AUSSEHEN	LIKE LOOK	0
train	110	und nun die wettervorhersage für morgen donnerstag den vierundzwanzigsten februar				WETTER	WEATHER	0
train	110	und nun die wettervorhersage für morgen donnerstag den vierundzwanzigsten februar				MORGEN	MORNING	0
train	110	und nun die wettervorhersage für morgen donnerstag den vierundzwanzigsten februar				DONNERSTAG	THURSDAY	0
train	110	und nun die wettervorhersage für morgen donnerstag den vierundzwanzigsten februar				VIER	FOUR	0
train	110	und nun die wettervorhersage für morgen donnerstag den vierundzwanzigsten februar				ZWANZIG	TWENTY	0
train	110	und nun die wettervorhersage für morgen donnerstag den vierundzwanzigsten februar				FEBRUAR	FEBRUARY	0
train	112	morgen werden die niederschläge schwächer und ziehen noch etwa bis zur mitte	tomorrow the precipitation will be weaker and will continue to about the middle	MORGEN IX WENIG KOMMEN MITTE	MORNING IX LITTLE COME IN THE MIDDLE	MORGEN	MORNING	0
train	112	morgen werden die niederschläge schwächer und ziehen noch etwa bis zur mitte				IX	IX	0
train	112	morgen werden die niederschläge schwächer und ziehen noch etwa bis zur mitte				WENIG	LITTLE	1
train	112	morgen werden die niederschläge schwächer und ziehen noch etwa bis zur mitte				KOMMEN	COME	0
train	112	morgen werden die niederschläge schwächer und ziehen noch etwa bis zur mitte				MITTE	NOT	0
train	113	der osten verbleibt unter hochdruckeinfluss	the east remains under the influence of high pressure	REGION HOCH KOMMEN	REGION COMING UP	REGION	REGION	0
train	113	der osten verbleibt unter hochdruckeinfluss				HOCH	HIGH	3
train	113	der osten verbleibt unter hochdruckeinfluss				KOMMEN	COME	0
train	117	am tag bis minus vier grad im osten am niederrhein sieben grad	during the day down to minus four degrees in the east on the lower rhine seven degrees	TAG OST VIER FLUSS SIEBEN GRAD	DAY EAST FOUR RIVER SEVEN DEGREES	TAG	TAG	0
train	117	am tag bis minus vier grad im osten am niederrhein sieben grad				OST	OST	0
train	117	am tag bis minus vier grad im osten am niederrhein sieben grad				VIER	FOUR	0
train	117	am tag bis minus vier grad im osten am niederrhein sieben grad				FLUSS	FLOW	0
train	117	am tag bis minus vier grad im osten am niederrhein sieben grad				SIEBEN	SEVEN	0
train	117	am tag bis minus vier grad im osten am niederrhein sieben grad				GRAD	CITY	0
train	118	am freitag in der osthälfte sonne und wolken sonst regnet es vereinzelt etwas nur noch an den alpen etwas schnee	on friday in the east half sun and clouds otherwise it rains a little bit only on the alps some snow	FREITAG IX OST SONNE WOLKE SONST REGION BISSCHEN REGEN NUR BERG ETWAS SCHNEE	FRIDAY IX EAST SUN CLOUD ELSE REGION BIT RAIN ONLY MOUNTAIN SOME SNOW	FREITAG	FRIDAY	0
train	118	am freitag in der osthälfte sonne und wolken sonst regnet es vereinzelt etwas nur noch an den alpen etwas schnee				IX	IX	0
train	118	am freitag in der osthälfte sonne und wolken sonst regnet es vereinzelt etwas nur noch an den alpen etwas schnee				OST	OST	0
train	118	am freitag in der osthälfte sonne und wolken sonst regnet es vereinzelt etwas nur noch an den alpen etwas schnee				SONNE	SUN	0
train	118	am freitag in der osthälfte sonne und wolken sonst regnet es vereinzelt etwas nur noch an den alpen etwas schnee				WOLKE	CLOUD	0
train	118	am freitag in der osthälfte sonne und wolken sonst regnet es vereinzelt etwas nur noch an den alpen etwas schnee				SONST	OTHERWISE	0
train	118	am freitag in der osthälfte sonne und wolken sonst regnet es vereinzelt etwas nur noch an den alpen etwas schnee				REGION	REGION	0
train	118	am freitag in der osthälfte sonne und wolken sonst regnet es vereinzelt etwas nur noch an den alpen etwas schnee				BISSCHEN	LITTLE	1
train	118	am freitag in der osthälfte sonne und wolken sonst regnet es vereinzelt etwas nur noch an den alpen etwas schnee				REGEN	RAIN	1
train	118	am freitag in der osthälfte sonne und wolken sonst regnet es vereinzelt etwas nur noch an den alpen etwas schnee				NUR	ONLY	0
train	118	am freitag in der osthälfte sonne und wolken sonst regnet es vereinzelt etwas nur noch an den alpen etwas schnee				BERG	MOUNTAIN	0
train	118	am freitag in der osthälfte sonne und wolken sonst regnet es vereinzelt etwas nur noch an den alpen etwas schnee				ETWAS	SOME	1
train	118	am freitag in der osthälfte sonne und wolken sonst regnet es vereinzelt etwas nur noch an den alpen etwas schnee				SCHNEE	SNOW	1
train	119	am samstag zieht ein regengebiet durch von nordwest nach südost im nordosten schneit es dabei teilweise	on saturday a rainy area pulls through from north-west to south-east in the north-east it partially snows	SAMSTAG NORD IX KOMMEN REGEN NORDOST SCHNEE SCHNEIEN DABEI	SATURDAY NORTH IX COMES RAIN NORTH EAST SNOW SNOWS THERE	SAMSTAG	SATURDAY	0
train	119	am samstag zieht ein regengebiet durch von nordwest nach südost im nordosten schneit es dabei teilweise				NORD	NORTH	0
train	119	am samstag zieht ein regengebiet durch von nordwest nach südost im nordosten schneit es dabei teilweise				IX	IX	0
train	119	am samstag zieht ein regengebiet durch von nordwest nach südost im nordosten schneit es dabei teilweise				KOMMEN	COME	0
train	119	am samstag zieht ein regengebiet durch von nordwest nach südost im nordosten schneit es dabei teilweise				REGEN	RAIN	0
train	119	am samstag zieht ein regengebiet durch von nordwest nach südost im nordosten schneit es dabei teilweise				NORDOST	NORTHEAST	0
train	119	am samstag zieht ein regengebiet durch von nordwest nach südost im nordosten schneit es dabei teilweise				SCHNEE	SNOW	1
train	119	am samstag zieht ein regengebiet durch von nordwest nach südost im nordosten schneit es dabei teilweise				SCHNEIEN	SNOW	1
train	119	am samstag zieht ein regengebiet durch von nordwest nach südost im nordosten schneit es dabei teilweise				DABEI	INCLUDED	0
train	121	und nun die wettervorhersage für morgen dienstag den neunundzwanzigsten november	and now the weather forecast for tomorrow, tuesday, november twenty-ninth	JETZT WETTER VORAUS INFORMIEREN MORGEN DIENSTAG NEUN ZWANZIG NOVEMBER	FIND OUT THE WEATHER AHEAD NOW TOMORROW, TUESDAY NINTH TWENTYNOVEMBER	JETZT	NOW	0
train	121	und nun die wettervorhersage für morgen dienstag den neunundzwanzigsten november				WETTER	WEATHER	0
train	121	und nun die wettervorhersage für morgen dienstag den neunundzwanzigsten november				VORAUS	IN ADVANCE	0
train	121	und nun die wettervorhersage für morgen dienstag den neunundzwanzigsten november				INFORMIEREN	INFORM	0
train	121	und nun die wettervorhersage für morgen dienstag den neunundzwanzigsten november				MORGEN	MORNING	0
train	121	und nun die wettervorhersage für morgen dienstag den neunundzwanzigsten november				DIENSTAG	TUESDAY	0
train	121	und nun die wettervorhersage für morgen dienstag den neunundzwanzigsten november				NEUN	NINE	0
train	121	und nun die wettervorhersage für morgen dienstag den neunundzwanzigsten november				ZWANZIG	TWENTY	0
train	121	und nun die wettervorhersage für morgen dienstag den neunundzwanzigsten november				NOVEMBER	NOVEMBER	0
train	129	und nun die wettervorhersage für morgen sonntag den neunten mai	and now the weather forecast for tomorrow sunday the ninth of may	WETTER MORGEN SONNTAG NEUNTE MAI WIE-AUSSEHEN ZEIGEN-BILDSCHIRM	WEATHER MORNING SUNDAY NINTH MAY LIKE LOOK SHOW SCREEN	WETTER	WEATHER	0
train	129	und nun die wettervorhersage für morgen sonntag den neunten mai				MORGEN	MORNING	0
train	129	und nun die wettervorhersage für morgen sonntag den neunten mai				SONNTAG	SUNDAY	0
train	129	und nun die wettervorhersage für morgen sonntag den neunten mai				NEUNTE	NINTH	0
train	129	und nun die wettervorhersage für morgen sonntag den neunten mai				MAI	MAY	0
train	129	und nun die wettervorhersage für morgen sonntag den neunten mai				WIE-AUSSEHEN	LIKE LOOK	0
train	129	und nun die wettervorhersage für morgen sonntag den neunten mai				ZEIGEN-BILDSCHIRM	SHOW SCREEN	0
train	135	im norden bleibt es längere zeit trocken	in the north it stays dry for a long time	NORD BLEIBEN TROCKEN	STAYING NORTH DRY	NORD	NORTH	0
train	135	im norden bleibt es längere zeit trocken				BLEIBEN	STAY	0
train	135	im norden bleibt es längere zeit trocken				TROCKEN	DRY	3
train	138	an den küsten morgen kühle zehn grad im südosten deutlich wärmer bis einundzwanzig grad	on the coastal mornings, cool ten degrees in the southeast, significantly warmer to twenty-one degrees	KUESTE MORGEN ZEHN GRAD SUEDOST EINS BIS EINS ZWANZIG GRAD	COAST TOMORROW TEN DEGREES SOUTH EAST ONE TO TWENTY DEGREES	KUESTE	KUESTE	0
train	138	an den küsten morgen kühle zehn grad im südosten deutlich wärmer bis einundzwanzig grad				MORGEN	MORNING	0
train	138	an den küsten morgen kühle zehn grad im südosten deutlich wärmer bis einundzwanzig grad				ZEHN	TEN	0
train	138	an den küsten morgen kühle zehn grad im südosten deutlich wärmer bis einundzwanzig grad				GRAD	CITY	0
train	138	an den küsten morgen kühle zehn grad im südosten deutlich wärmer bis einundzwanzig grad				SUEDOST	SUEDOST	0
train	138	an den küsten morgen kühle zehn grad im südosten deutlich wärmer bis einundzwanzig grad				EINS	LIKE	0
train	138	an den küsten morgen kühle zehn grad im südosten deutlich wärmer bis einundzwanzig grad				BIS	UNTIL	0
train	138	an den küsten morgen kühle zehn grad im südosten deutlich wärmer bis einundzwanzig grad				EINS	LIKE	0
train	138	an den küsten morgen kühle zehn grad im südosten deutlich wärmer bis einundzwanzig grad				ZWANZIG	TWENTY	0
train	138	an den küsten morgen kühle zehn grad im südosten deutlich wärmer bis einundzwanzig grad				GRAD	CITY	0
train	140	das ganze bei vielen wolken die regen zum teil noch kräftige schauer und gewitter bringen	the whole thing with many clouds the rain sometimes still bring strong showers and thunderstorms	VIEL WOLKE REGEN KOENNEN REGEN DANN GEWITTER KOENNEN	A LOT OF CLOUDS CAN KNOW RAIN THEN RAIN THROUGH THORMOUNDS	VIEL	MUCH	3
train	140	das ganze bei vielen wolken die regen zum teil noch kräftige schauer und gewitter bringen				WOLKE	CLOUD	3
train	140	das ganze bei vielen wolken die regen zum teil noch kräftige schauer und gewitter bringen				REGEN	RAIN	0
train	140	das ganze bei vielen wolken die regen zum teil noch kräftige schauer und gewitter bringen				KOENNEN	CAN	0
train	140	das ganze bei vielen wolken die regen zum teil noch kräftige schauer und gewitter bringen				REGEN	RAIN	3
train	140	das ganze bei vielen wolken die regen zum teil noch kräftige schauer und gewitter bringen				DANN	THEN	0
train	140	das ganze bei vielen wolken die regen zum teil noch kräftige schauer und gewitter bringen				GEWITTER	THUNDERSTORM	3
train	140	das ganze bei vielen wolken die regen zum teil noch kräftige schauer und gewitter bringen				KOENNEN	CAN	0
train	141	an diesem unbeständigen wetter ändert sich bis mittwoch wenig	in this inconsistent weather little changes until wednesday	WETTER WECHSELHAFT BIS MITTWOCH BLEIBEN	WEATHER REMAIN CHANGING UNTIL WEDNESDAY	WETTER	WEATHER	0
train	141	an diesem unbeständigen wetter ändert sich bis mittwoch wenig				WECHSELHAFT	CHANGING	0
train	141	an diesem unbeständigen wetter ändert sich bis mittwoch wenig				BIS	UNTIL	0
train	141	an diesem unbeständigen wetter ändert sich bis mittwoch wenig				MITTWOCH	WEDNESDAY	0
train	141	an diesem unbeständigen wetter ändert sich bis mittwoch wenig				BLEIBEN	STAY	0
train	146	auch in den kommenden tagen dauert das wechselhafte wetter an	the changeable weather will continue in the coming days	IN-KOMMEND WIEDER WETTER WECHSELHAFT BLEIBEN	IN-COMING AGAIN WEATHER REMAIN CHANGING	IN-KOMMEND	IN-COMING	0
train	146	auch in den kommenden tagen dauert das wechselhafte wetter an				WIEDER	AGAIN	0
train	146	auch in den kommenden tagen dauert das wechselhafte wetter an				WETTER	WEATHER	0
train	146	auch in den kommenden tagen dauert das wechselhafte wetter an				WECHSELHAFT	CHANGING	0
train	146	auch in den kommenden tagen dauert das wechselhafte wetter an				BLEIBEN	STAY	0
train	147	im norden heute nacht lücken in der wolkendecke sonst regnet es hier und da vom emsland bis nach brandenburg teilweise schnee beziehungsweise gefrierender regen	in the north tonight there are gaps in the cloud cover otherwise it rains here and there from the emsland to brandenburg partly snow or freezing rain	NORD HEUTE NACHT LOCH STERN KOENNEN SEHEN IX REGEN REGION SCHNEE SCHNEIEN GLATT	NORTH TODAY NIGHT LOCH STAR CAN BE SEEN IX RAIN REGION SNOW SNOW SMOOTH	NORD	NORTH	0
train	147	im norden heute nacht lücken in der wolkendecke sonst regnet es hier und da vom emsland bis nach brandenburg teilweise schnee beziehungsweise gefrierender regen				HEUTE	TODAY	0
train	147	im norden heute nacht lücken in der wolkendecke sonst regnet es hier und da vom emsland bis nach brandenburg teilweise schnee beziehungsweise gefrierender regen				NACHT	NIGHT	0
train	147	im norden heute nacht lücken in der wolkendecke sonst regnet es hier und da vom emsland bis nach brandenburg teilweise schnee beziehungsweise gefrierender regen				LOCH	HOLE	0
